GSM906395,"
H3K27ac
      ","
Active Motif
      ","
39133
      ","
19208002
      "
GSM906396,"
H3K27ac
      ","
Active Motif
      ","
39133
      ","
19208002
      "
GSM906397,"
H3K27ac
      ","
Active Motif
      ","
39133
      ","
19208002
      "
GSM906398,"
H3K27ac
      ","
Active Motif
      ","
39133
      ","
19208002
      "
GSM906399,"
H3K27me3
      ","
Active Motif
      ","
39155
      ","
30508004
      "
GSM906400,"
H3K27me3
      ","
Active Motif
      ","
39155
      ","
30508004
      "
GSM906401,"
H3K36me3
      ","
Abcam
      ","
ab9050
      ","
707946
      "
GSM906402,"
H3K36me3
      ","
Abcam
      ","
ab9050
      ","
707946
      "
GSM906403,"
H3K4me1
      ","
Abcam
      ","
ab8895
      ","
720417
      "
GSM906404,"
H3K4me1
      ","
Abcam
      ","
ab8895
      ","
727417
      "
GSM906405,"
H3K4me3
      ","
Active Motif
      ","
39159
      ","
15808002
      "
GSM906406,"
H3K4me3
      ","
Active Motif
      ","
39159
      ","
15808002
      "
GSM906407,"
H3K4me3
      ","
Active Motif
      ","
39159
      ","
15808002
      "
GSM906408,"
H3K9me3
      ","
Abcam
      ","
ab8898
      ","
699671
      "
GSM906409,"
H3K9me3
      ","
Abcam
      ","
ab8898
      ","
699671
      "
GSM906410,"
H3K9me3
      ","
Abcam
      ","
ab8898
      ","
699671
      "
GSM906411,"
H3K9me3
      ","
Abcam
      ","
ab8898
      ","
699671
      "
GSM906412,"
H3K9me3
      ","
Abcam
      ","
ab8898
      ","
699671
      "
GSM908937,"
H2A.Z
      ","
Abcam
      ","
ab4174-100
      ","
460460
      "
GSM908938,"
H2A.Z
      ","
Abcam
      ","
ab4174-100
      ","
460460
      "
GSM908939,"
H2AK5ac
      ","
Abcam
      ","
ab45152
      ","
699671
      "
GSM908940,"
H2BK120ac
      ","
Active Motif
      ","
39119
      ","
255
      "
GSM908941,"
H2BK120ac
      ","
Active Motif
      ","
39199
      ","
255
      "
GSM908942,"
H2BK120ac
      ","
Active Motif
      ","
39119
      ","
255
      "
GSM908943,"
H2BK12ac
      ","
Abcam
      ","
ab40883
      ","
727056
      "
GSM908944,"
H2BK5ac
      ","
Active Motif
      ","
39123
      ","
229
      "
GSM908945,"
H3K14ac
      ","
Abcam
      ","
ab52946
      ","
GR10517-1
      "
GSM908946,"
H3K14ac
      ","
Abcam
      ","
ab52946
      ","
GR10517-1
      "
GSM908947,"
H3K14ac
      ","
Abcam
      ","
ab52946
      ","
GR10517-1
      "
GSM908948,"
H3K18ac
      ","
Abcam
      ","
ab1191
      ","
527530
      "
GSM908949,"
H3K18ac
      ","
Abcam
      ","
ab1191
      ","
527530
      "
GSM908950,"
H3K18ac
      ","
Abcam
      ","
ab1191
      ","
527530
      "
GSM908951,"
H3K27ac
      ","
Active Motif
      ","
39133
      ","
19208002
      "
GSM908952,"
H3K27me3
      ","
Active Motif
      ","
39155
      ","
30508004
      "
GSM908953,"
H3K27me3
      ","
Active Motif
      ","
39155
      ","
30508004
      "
GSM908954,"
H3K4ac
      ","
Upstate
      ","
07-539
      ","
26747
      "
GSM908955,"
H3K4ac
      ","
Upstate
      ","
07-539
      ","
26747
      "
GSM908956,"
H3K4ac
      ","
Upstate
      ","
07-539
      ","
26747
      "
GSM908957,"
H3K4me2
      ","
Abcam
      ","
ab32356
      ","
727055
      "
GSM908958,"
H3K79me1
      ","
Abcam
      ","
ab2886
      ","
679856
      "
GSM908959,"
H3K79me1
      ","
Abcam
      ","
ab2886
      ","
679856
      "
GSM908960,"
H3K79me2
      ","
Active Motif
      ","
39143
      ","
177
      "
GSM908961,"
H3K79me2
      ","
Active Motif
      ","
39143
      ","
177
      "
GSM908962,"
H4K12ac
      ","
Active Motif
      ","
39165
      ","
106
      "
GSM908963,"
H4K12ac
      ","
Active Motif
      ","
39165
      ","
106
      "
GSM908964,"
H4K8ac
      ","
Millipore
      ","
07-328
      ","
DAM1543700
      "
GSM908965,"
H4K8ac
      ","
Millipore
      ","
07-328
      ","
DAM1543700
      "
GSM908966,"
H4K8ac
      ","
Millipore
      ","
07-328
      ","
DAM1543700
      "
GSM908967,"
H4K91ac
      ","
Abcam
      ","
ab4627
      ","
82963
      "
GSM910555,"
H3K27ac
      ","
Active Motif
      ","
39133
      ","
19208002
      "
GSM910556,"
H3K27ac
      ","
Active Motif
      ","
39133
      ","
19208002
      "
GSM910557,"
H3K27ac
      ","
Active Motif
      ","
39133
      ","
19208002
      "
GSM910558,"
H3K27ac
      ","
Active Motif
      ","
39133
      ","
19208002
      "
GSM910559,"
H3K27ac
      ","
Active Motif
      ","
39133
      ","
19208002
      "
GSM910560,"
H3K27me3
      ","
Active Motif
      ","
39155
      ","
30508004
      "
GSM910561,"
H3K27me3
      ","
Active Motif
      ","
39155
      ","
30508004
      "
GSM910562,"
H3K27me3
      ","
Active Motif
      ","
39155
      ","
30508004
      "
GSM910563,"
H3K27me3
      ","
Active Motif
      ","
39155
      ","
30508004
      "
GSM910564,"
H3K27me3
      ","
Active Motif
      ","
39155
      ","
30508004
      "
GSM910565,"
H3K36me3
      ","
Abcam
      ","
ab9050
      ","
707946
      "
GSM910566,"
H3K36me3
      ","
Abcam
      ","
ab9050
      ","
707946
      "
GSM910567,"
H3K36me3
      ","
Abcam
      ","
ab9050
      ","
707946
      "
GSM910568,"
H3K36me3
      ","
Abcam
      ","
ab9050
      ","
707946
      "
GSM910569,"
H3K36me3
      ","
Abcam
      ","
ab9050
      ","
707946
      "
GSM910570,"
H3K36me3
      ","
Abcam
      ","
ab9050
      ","
707946
      "
GSM910571,"
H3K36me3
      ","
Abcam
      ","
ab9050
      ","
707946
      "
GSM910572,"
H3K4me1
      ","
Abcam
      ","
ab8895
      ","
720417
      "
GSM910573,"
H3K4me1
      ","
Abcam
      ","
ab8895
      ","
720417
      "
GSM910574,"
H3K4me1
      ","
Abcam
      ","
ab8895
      ","
720417
      "
GSM910575,"
H3K4me1
      ","
Abcam
      ","
ab8895
      ","
720417
      "
GSM910576,"
H3K4me1
      ","
Abcam
      ","
ab8895
      ","
720417
      "
GSM910577,"
H3K4me1
      ","
Abcam
      ","
ab8895
      ","
720417
      "
GSM910578,"
H3K4me3
      ","
Active Motif
      ","
39159
      ","
15808002
      "
GSM910579,"
H3K4me3
      ","
Active Motif
      ","
39159
      ","
15808002
      "
GSM910580,"
H3K4me3
      ","
Active Motif
      ","
39159
      ","
15808002
      "
GSM910581,"
H3K4me3
      ","
Active Motif
      ","
39159
      ","
15808002
      "
GSM910582,"
H3K4me3
      ","
Active Motif
      ","
39159
      ","
15808002
      "
GSM910583,"
H3K9me3
      ","
Abcam
      ","
ab8898
      ","
699671
      "
GSM910584,"
H3K9me3
      ","
Abcam
      ","
ab8898
      ","
699671
      "
GSM910585,"
H3K9me3
      ","
Abcam
      ","
ab8898
      ","
699671
      "
GSM910586,"
H3K9me3
      ","
Abcam
      ","
ab8898
      ","
699671
      "
GSM910587,"
H3K9me3
      ","
Abcam
      ","
ab8898
      ","
699671
      "
GSM910588,"
H3K9me3
      ","
Abcam
      ","
ab8898
      ","
699671
      "
GSM915330,"
H3K27ac
      ","
Active Motif
      ","
39133
      ","
19208002
      "
GSM915331,"
H3K27ac
      ","
Active Motif
      ","
39133
      ","
19208002
      "
GSM915332,"
H3K27me3
      ","
Active Motif
      ","
39155
      ","
30508004
      "
GSM915333,"
H3K27me3
      ","
Active Motif
      ","
39155
      ","
30508004
      "
GSM915334,"
H3K27me3
      ","
Active Motif
      ","
39155
      ","
30508004
      "
GSM915335,"
H3K4me1
      ","
Abcam
      ","
ab8895
      ","
720417
      "
GSM915336,"
H3K4me3
      ","
Active Motif
      ","
39159
      ","
15808002
      "
GSM955997,"
H2AK5ac
      ","
Abcam
      ","
ab45152
      ","
727067
      "
GSM955998,"
H2AK5ac
      ","
Abcam
      ","
ab45152
      ","
727067
      "
GSM955999,"
H2BK120ac
      ","
Active Motif
      ","
39119
      ","
255
      "
GSM956000,"
H2BK120ac
      ","
Active Motif
      ","
39119
      ","
255
      "
GSM956001,"
H2BK120ac
      ","
Active Motif
      ","
39119
      ","
255
      "
GSM956002,"
H2BK15ac
      ","
Abcam
      ","
ab62335
      ","
727058
      "
GSM956003,"
H2BK15ac
      ","
Abcam
      ","
ab62335
      ","
727058
      "
GSM956004,"
H2BK15ac
      ","
Abcam
      ","
ab62335
      ","
727058
      "
GSM956005,"
H2BK5ac
      ","
Active Motif
      ","
39123
      ","
229
      "
GSM956006,"
H3K18ac
      ","
Abcam
      ","
ab1191
      ","
527530
      "
GSM956007,"
H3K18ac
      ","
Abcam
      ","
ab1191
      ","
527530
      "
GSM956008,"
H3K27ac
      ","
Active Motif
      ","
39133
      ","
19208002
      "
GSM956009,"
H3K27ac
      ","
Active Motif
      ","
39133
      ","
19208002
      "
GSM956010,"
H3K27me3
      ","
Active Motif
      ","
39155
      ","
30508004
      "
GSM956011,"
H3K27me3
      ","
Active Motif
      ","
39155
      ","
30508004
      "
GSM956012,"
H3K36me3
      ","
Abcam
      ","
ab9050
      ","
707946
      "
GSM956013,"
H3K36me3
      ","
Abcam
      ","
ab9050
      ","
707946
      "
GSM956014,"
H3K36me3
      ","
Abcam
      ","
ab9050
      ","
707946
      "
GSM956015,"
H3K36me3
      ","
Abcam
      ","
ab9050
      ","
707946
      "
GSM956016,"
H3K36me3
      ","
Abcam
      ","
ab9050
      ","
707946
      "
GSM956017,"
H3K4ac
      ","
Upstate
      ","
07-539
      ","
26747
      "
GSM956018,"
H3K4me1
      ","
Abcam
      ","
ab8895
      ","
720417
      "
GSM956019,"
H3K4me1
      ","
Abcam
      ","
ab8895
      ","
727417
      "
GSM956020,"
H3K4me1
      ","
Abcam
      ","
ab8895
      ","
727417
      "
GSM956021,"
H3K4me1
      ","
Abcam
      ","
ab8895
      ","
720417
      "
GSM956022,"
H3K4me1
      ","
Abcam
      ","
Ab8895
      ","
720417
      "
GSM956023,"
H3K4me1
      ","
Abcam
      ","
ab8895
      ","
720417
      "
GSM956024,"
H3K4me3
      ","
Active Motif
      ","
39159
      ","
15808002
      "
GSM956025,"
H3K4me3
      ","
Active Motif
      ","
39159
      ","
15808002
      "
GSM956026,"
H3K4me3
      ","
Active Motif
      ","
39159
      ","
15808002
      "
GSM956027,"
H3K9me3
      ","
Abcam
      ","
ab8898
      ","
699671
      "
GSM956028,"
H4K8ac
      ","
Millipore
      ","
07-328
      ","
DAM1543700
      "
GSM1013119,"
H2BK15ac
      ","
Abcam
      ","
ab62335
      ","
727058
      "
GSM1013120,"
H2BK15ac
      ","
Abcam
      ","
ab62335
      ","
727058
      "
GSM1013121,"
H3K23ac
      ","
Upstate
      ","
07-355
      ","
27133
      "
GSM1013122,"
H3K27ac
      ","
Active Motif
      ","
39133
      ","
19208002
      "
GSM1013123,"
H3K27ac
      ","
Active Motif
      ","
39133
      ","
19208002
      "
GSM1013124,"
H3K27ac
      ","
Active Motif
      ","
39133
      ","
19208002
      "
GSM1013125,"
H3K27ac
      ","
Active Motif
      ","
39133
      ","
19208002
      "
GSM1013126,"
H3K27ac
      ","
Active Motif
      ","
39133
      ","
19208002
      "
GSM1013127,"
H3K27ac
      ","
Active Motif
      ","
39133
      ","
19208002
      "
GSM1013128,"
H3K27ac
      ","
Active Motif
      ","
39133
      ","
19208002
      "
GSM1013129,"
H3K27ac
      ","
Active Motif
      ","
39133
      ","
19208002
      "
GSM1013130,"
H3K27ac
      ","
Active Motif
      ","
39133
      ","
19208002
      "
GSM1013131,"
H3K27ac
      ","
Active Motif
      ","
39133
      ","
19208002
      "
GSM1013132,"
H3K27ac
      ","
Active Motif
      ","
39133
      ","
19208002
      "
GSM1013133,"
H3K27ac
      ","
Active Motif
      ","
39133
      ","
19208002
      "
GSM1013134,"
H3K27me3
      ","
Active Motif
      ","
39155
      ","
30508004
      "
GSM1013135,"
H3K27me3
      ","
Active Motif
      ","
39155
      ","
30508004
      "
GSM1013136,"
H3K27me3
      ","
Active Motif
      ","
39155
      ","
30508004
      "
GSM1013137,"
H3K27me3
      ","
Active Motif
      ","
39155
      ","
30508004
      "
GSM1013138,"
H3K27me3
      ","
Active Motif
      ","
39155
      ","
30508004
      "
GSM1013139,"
H3K27me3
      ","
Active Motif
      ","
39155
      ","
30508004
      "
GSM1013140,"
H3K27me3
      ","
Active Motif
      ","
39155
      ","
30508004
      "
GSM1013141,"
H3K36me3
      ","
Abcam
      ","
ab9050
      ","
707946
      "
GSM1013142,"
H3K36me3
      ","
Abcam
      ","
ab9050
      ","
707946
      "
GSM1013143,"
H3K36me3
      ","
Abcam
      ","
ab9050
      ","
707946
      "
GSM1013144,"
H3K36me3
      ","
Abcam
      ","
ab9050
      ","
707946
      "
GSM1013145,"
H3K36me3
      ","
Abcam
      ","
ab9050
      ","
707946
      "
GSM1013146,"
H3K4me1
      ","
Abcam
      ","
ab8895
      ","
720417
      "
GSM1013147,"
H3K4me1
      ","
Abcam
      ","
ab8895
      ","
720417
      "
GSM1013148,"
H3K4me1
      ","
Abcam
      ","
ab8895
      ","
720417
      "
GSM1013149,"
H3K4me1
      ","
Abcam
      ","
ab8895
      ","
720417
      "
GSM1013150,"
H3K4me1
      ","
Abcam
      ","
ab8895
      ","
720417
      "
GSM1013151,"
H3K4me3
      ","
Active Motif
      ","
39159
      ","
15808002
      "
GSM1013152,"
H3K4me3
      ","
Active Motif
      ","
39159
      ","
15808002
      "
GSM1013153,"
H3K4me3
      ","
Active Motif
      ","
39159
      ","
15808002
      "
GSM1013154,"
H3K4me3
      ","
Active Motif
      ","
39159
      ","
15808002
      "
GSM1013155,"
H3K4me3
      ","
Active Motif
      ","
39159
      ","
15808002
      "
GSM1013156,"
H3K4me3
      ","
Active Motif
      ","
39159
      ","
15808002
      "
GSM1013157,"
H3K4me3
      ","
Active Motif
      ","
39159
      ","
15808002
      "
GSM1013158,"
H3K9me3
      ","
Abcam
      ","
ab8898
      ","
699671
      "
GSM1013159,"
H3K9me3
      ","
Abcam
      ","
ab8898
      ","
699671
      "
GSM1013160,"
H3K9me3
      ","
Abcam
      ","
ab8898
      ","
699671
      "
GSM1013161,"
H3K9me3
      ","
Abcam
      ","
ab8898
      ","
699671
      "
GSM1013162,"
H3K9me3
      ","
Abcam
      ","
ab8898
      ","
699671
      "
GSM1013163,"
H3K9me3
      ","
Abcam
      ","
ab8898
      ","
699671
      "
GSM1059436,"
H3K27me3
      ","
Active Motif
      ","
39155
      ","
30508004
      "
GSM1059437,"
H3K36me3
      ","
Abcam
      ","
Ab9050
      ","
707946
      "
GSM1059438,"
H3K36me3
      ","
Abcam
      ","
Ab9050
      ","
707946
      "
GSM1059439,"
H3K36me3
      ","
Abcam
      ","
Ab9050
      ","
707946
      "
GSM1059440,"
H3K36me3
      ","
Abcam
      ","
Ab9050
      ","
707946
      "
GSM1059441,"
H3K36me3
      ","
Abcam
      ","
Ab9050
      ","
707946
      "
GSM1059442,"
H3K36me3
      ","
Abcam
      ","
ab9050
      ","
707946
      "
GSM1059443,"
H3K4me1
      ","
Abcam
      ","
Ab8895
      ","
720417
      "
GSM1059444,"
H3K4me1
      ","
Abcam
      ","
Ab8895
      ","
720417
      "
GSM1059445,"
H3K4me1
      ","
Abcam
      ","
Ab8895
      ","
720417
      "
GSM1059446,"
H3K4me1
      ","
Abcam
      ","
AB8895
      ","
720417
      "
GSM1059447,"
H3K4me1
      ","
Abcam
      ","
Ab8895
      ","
720417
      "
GSM1059448,"
H3K4me1
      ","
Abcam
      ","
Ab8895
      ","
720417
      "
GSM1059449,"
H3K4me1
      ","
Abcam
      ","
Ab8895
      ","
720417
      "
GSM1059450,"
H3K4me1
      ","
Abcam
      ","
Ab8895
      ","
720417
      "
GSM1059451,"
H3K4me1
      ","
Abcam
      ","
ab8895
      ","
720417
      "
GSM1059452,"
H3K4me3
      ","
Active Motif
      ","
39159
      ","
15808002
      "
GSM1059453,"
H3K4me3
      ","
Active Motif
      ","
39159
      ","
15808002
      "
GSM1059454,"
H3K4me3
      ","
Active Motif
      ","
39159
      ","
15808002
      "
GSM1059455,"
H3K4me3
      ","
Active Motif
      ","
39159
      ","
15808002
      "
GSM410807,"
H3K9Ac
      ","
Millipore
      ","
07-352
      ","
24661
      "
GSM410808,"
H3K4me3
      ","
Cell Signaling Technology
      ","
9751
      ","
1
      "
GSM428291,"
H3K9me3
      ","
Abcam
      ","
ab8898
      ","
492774
      "
GSM428295,"
H3K27me3
      ","
Cell Signaling Technology
      ","
9733
      ","
1
      "
GSM428296,"
H3K36me3
      ","
Abcam
      ","
ab9050
      ","
NA
      "
GSM432392,"
H3K4me3
      ","
Cell Signaling Technology
      ","
9751
      ","
2
      "
GSM434762,"
H3K4me1
      ","
Abcam
      ","
ab8895
      ","
535659
      "
GSM450266,"
H3K9me3
      ","
Abcam
      ","
ab8898
      ","
492774
      "
GSM450268,"
H3K36me3
      ","
Abcam
      ","
ab9050
      ","
395432
      "
GSM456941,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80604
      "
GSM493615,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80604
      "
GSM543004,"
H3K9ac
      ","
Cell Signaling Technology
      ","
9649S
      ","
1
      "
GSM543016,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80604
      "
GSM543017,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80604
      "
GSM543019,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80604
      "
GSM543021,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80604
      "
GSM543023,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80604
      "
GSM543025,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80604
      "
GSM543027,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80604
      "
GSM543035,"
H3K36me3
      ","
Abcam
      ","
ab9050
      ","
395432
      "
GSM613811,"
H3K4me3
      ","
Cell Signaling Technology
      ","
9751S
      ","
2
      "
GSM613812,"
H3K9me3
      ","
Diagenode
      ","
pAb-056-050
      ","
A93-0012
      "
GSM613813,"
H3K9ac
      ","
Cell Signaling Technology
      ","
9649S
      ","
1
      "
GSM613814,"
H3K4me1
      ","
Diagenode
      ","
pAb-037-050
      ","
A399-0011
      "
GSM613815,"
H3K27me3
      ","
Cell Signaling Technology
      ","
9733S
      ","
2
      "
GSM613843,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80604
      "
GSM613846,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80604
      "
GSM613847,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80604
      "
GSM613853,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80604
      "
GSM613856,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80604
      "
GSM613857,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80604
      "
GSM613859,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80604
      "
GSM613862,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80604
      "
GSM613864,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80604
      "
GSM613868,"
H3K4me1
      ","
Diagenode
      ","
pAb-037-050
      ","
A399-0011
      "
GSM613869,"
H3K4me3
      ","
Cell Signaling
      ","
9751S
      ","
2
      "
GSM613870,"
H3K4me1
      ","
Diagenode
      ","
pAb-037-050
      ","
A399-011
      "
GSM613871,"
H3K9me3
      ","
Diagenode
      ","
pAb-056-050
      ","
A93-0042
      "
GSM613872,"
H3K27me3
      ","
Diagenode
      ","
pAb-069-050
      ","
A299-00241
      "
GSM613873,"
H3K36me3
      ","
Abcam
      ","
ab9050-100
      ","
134025
      "
GSM613874,"
H3K4me3
      ","
Cell Signaling Technology
      ","
9751S
      ","
2
      "
GSM613875,"
H3K9me3
      ","
Cell Signaling Technology
      ","
9754S
      ","
1
      "
GSM613876,"
H3K4me1
      ","
Diagenode
      ","
pAb-037-050
      ","
A399-0011
      "
GSM613877,"
H3K27me3
      ","
Cell Signaling Technology
      ","
9733S
      ","
2
      "
GSM613878,"
H3K9me3
      ","
Cell Signaling Technology
      ","
9754S
      ","
1
      "
GSM613879,"
H3K9ac
      ","
Cell Signaling Technology
      ","
9649S
      ","
1
      "
GSM613880,"
H3K36me3
      ","
Cell Signaling Technology
      ","
9763S
      ","
1
      "
GSM613881,"
H3K4me3
      ","
Cell Signaling Technology
      ","
9751S
      ","
2
      "
GSM613882,"
H3K9me3
      ","
Cell Signaling Technology
      ","
9754S
      ","
1
      "
GSM613883,"
H3K9ac
      ","
Cell Signaling Technology
      ","
9649S
      ","
1
      "
GSM613884,"
H3K4me1
      ","
Diagenode
      ","
pAb-037-050
      ","
A399-0011
      "
GSM613885,"
H3K4me1
      ","
diagenode
      ","
pAb037050
      ","
A3990011
      "
GSM613886,"
H3K9me3
      ","
diagenode
      ","
pAb056050
      ","
A930042
      "
GSM613887,"
H3K27me3
      ","
diagenode
      ","
pAb069050
      ","
A29900241
      "
GSM613888,"
H3K36me3
      ","
Abcam
      ","
ab9050
      ","
134025
      "
GSM613889,"
H3K9ac
      ","
Cell Signalling
      ","
9649S
      ","
1
      "
GSM613911,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80604
      "
GSM613913,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80604
      "
GSM613914,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80604
      "
GSM613917,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80604
      "
GSM669589,"
H3K4me3
      ","
Cell Signaling Technology
      ","
9751
      ","
2
      "
GSM669590,"
H3K9ac
      ","
Cell Signaling Technology
      ","
9649
      ","
1
      "
GSM669591,"
H3K4me1
      ","
Diagenode
      ","
pAB-037-050
      ","
A399-002341P
      "
GSM669592,"
H3K27me3
      ","
Cell Signaling Technology
      ","
9733
      ","
2
      "
GSM669593,"
H3K36me3
      ","
Cell Signaling Technology
      ","
9763S
      ","
1
      "
GSM669594,"
H3K27me3
      ","
Cell Signaling Technology
      ","
9733S
      ","
2
      "
GSM669595,"
H3K4me1
      ","
diagenode
      ","
pAb037050
      ","
A3990011
      "
GSM669596,"
H3K9me3
      ","
diagenode
      ","
pAb056050
      ","
A930042
      "
GSM669597,"
H3K36me3
      ","
Abcam
      ","
ab9050
      ","
134025
      "
GSM669606,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80808
      "
GSM669607,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80808
      "
GSM669608,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80808
      "
GSM669609,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80808
      "
GSM669610,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80808
      "
GSM669611,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80808
      "
GSM669612,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80808
      "
GSM669613,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80808
      "
GSM669614,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80808
      "
GSM669615,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80808
      "
GSM669623,"
H3K9ac
      ","
Cell Signaling Technology
      ","
9649S
      ","
1
      "
GSM669624,"
H3K4me3
      ","
Cell Signaling Technology
      ","
9751S
      ","
2
      "
GSM669625,"
H3K27me3
      ","
Cell Signaling Technology
      ","
9733S
      ","
1
      "
GSM693275,"
H3K36me3
      ","
Diagenode
      ","
pAb-058-050
      ","
A241-0011
      "
GSM693276,"
H3K9ac
      ","
Cell Signalling
      ","
9649S
      ","
1
      "
GSM693277,"
H3K4me3
      ","
Cell Signalling
      ","
9751
      ","
Lot#2
      "
GSM693278,"
H3K27me3
      ","
diagenode
      ","
pAb069050
      ","
A29900241
      "
GSM706999,"
H3K4me3
      ","
CST
      ","
9751S
      ","
Lot#4
      "
GSM707000,"
H3K9me3
      ","
Diagenode
      ","
pAb-056-050
      ","
A93-0042
      "
GSM707001,"
H3K27me3
      ","
Diagenode
      ","
pAb-069-050
      ","
A299-00241
      "
GSM707002,"
H3K36me3
      ","
abcam
      ","
ab9050
      ","
947467
      "
GSM707003,"
H3K4me1
      ","
Diagenode
      ","
pAb-037-050,9751S
      ","
A399-0011
      "
GSM707004,"
H3K4me3
      ","
CST
      ","
pAb-037-050,9751S
      ","
Lot#2
      "
GSM707005,"
H3K9me3
      ","
Diagenode
      ","
pAb-056-050
      ","
A93-0042
      "
GSM707006,"
H3K9me3,H3K27me3
      ","
Diagenode
      ","
pAb-069-050
      ","
A299-00241
      "
GSM707007,"
H3K36me3
      ","
abcam
      ","
ab9050
      ","
947467
      "
GSM707008,"
H3K4me1
      ","
Diagenode
      ","
pAb037050
      ","
A399002341P
      "
GSM707009,"
H3K4me3
      ","
Cell Signalling
      ","
9751S
      ","
Lot#4
      "
GSM707010,"
H3K9me3
      ","
Diagenode
      ","
pAb056050
      ","
A930042
      "
GSM707011,"
H3K27me3
      ","
Diagenode
      ","
pAb069050
      ","
A29900241
      "
GSM707012,"
H3K36me3
      ","
Abcam
      ","
ab9050
      ","
947467
      "
GSM707019,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80808
      "
GSM707020,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80808
      "
GSM707021,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80808
      "
GSM707022,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80808
      "
GSM707023,"
Methylcytidine
      ","
Eurogentec
      ","
BI-MECY-0100
      ","
80808
      "
GSM806934,"
H3K4me1
      ","
diagenode
      ","
pAb037050
      ","
A399002341P
      "
GSM806935,"
H3K4me3
      ","
Cell Signalling
      ","
9751S
      ","
lot#2
      "
GSM806936,"
H3K9me3
      ","
diagenode
      ","
pAb056050
      ","
A930042
      "
GSM806937,"
H3K27me3
      ","
diagenode
      ","
pAb069050
      ","
A29900241
      "
GSM806938,"
H3K36me3
      ","
Abcam
      ","
ab9050
      ","
947467
      "
GSM806939,"
H3K4me1
      ","
diagenode
      ","
pAb037050
      ","
A399002341P
      "
GSM806940,"
H3K4me3
      ","
Cell Signalling
      ","
9751S
      ","
lot#4
      "
GSM806941,"
H3K9me3
      ","
diagenode
      ","
pAb056050
      ","
A930042
      "
GSM806942,"
H3K4me1
      ","
Diagenode
      ","
pAb037050
      ","
A399002341P
      "
GSM806943,"
H3K4me3
      ","
Cell Signalling
      ","
9751S
      ","
Lot#2
      "
GSM806944,"
H3K9me3
      ","
Diagenode
      ","
pAb056050
      ","
A930042
      "
GSM806945,"
H3K27me3
      ","
diagenode
      ","
pAb069050
      ","
A299000242
      "
GSM806946,"
H3K36me3
      ","
abcam
      ","
ab9050
      ","
947467
      "
GSM817225,"
H3K36me3
      ","
Diagenonde
      ","
pAb-058-050
      ","
A241-0011
      "
GSM817226,"
H3K27me3
      ","
diagenode
      ","
pAb069050
      ","
A29900241
      "
GSM817227,"
H3K36me3
      ","
Abcam
      ","
ab9050
      ","
947467
      "
GSM817228,"
H3K4me1
      ","
diagenode
      ","
pAb037050
      ","
A399002341P
      "
